date,X,Y,precipitation_sum
20240727,41.191,11.951,0.0
20240812,41.191,11.951,31.400002
20240727,41.241,11.951,0.0
20240812,41.241,11.951,32.8
20240727,41.291,11.951,0.0
20240812,41.291,11.951,32.6
20240727,41.341,11.951,0.0
20240812,41.341,11.951,31.200003
20240727,41.391,11.951,0.0
20240812,41.391,11.951,25.599997
20240727,41.441,11.951,0.0
20240812,41.441,11.951,24.799997
20240727,41.491,11.951,0.0
20240812,41.491,11.951,23.600002
20240727,41.541,11.951,0.0
20240812,41.541,11.951,25.800003
20240727,41.591,11.951,0.0
20240812,41.591,11.951,29.6
20240727,41.641,11.951,0.0
20240812,41.641,11.951,30.499998
20240727,41.691,11.951,0.0
20240812,41.691,11.951,26.7
20240727,41.741,11.951,0.0
20240812,41.741,11.951,23.899998
20240727,41.791,11.951,0.0
20240812,41.791,11.951,20.799997
20240727,41.841,11.951,0.0
20240812,41.841,11.951,21.0
20240727,41.891,11.951,0.0
20240812,41.891,11.951,22.599998
20240727,41.941,11.951,0.0
20240812,41.941,11.951,23.199999
20240727,41.991,11.951,0.0
20240812,41.991,11.951,25.6
20240727,42.041,11.951,0.0
20240812,42.041,11.951,27.0
20240727,42.091,11.951,0.0
20240812,42.091,11.951,27.499998
20240727,42.141,11.951,0.0
20240812,42.141,11.951,20.5
20240727,42.191,11.951,0.0
20240812,42.191,11.951,16.0
20240727,42.237,11.954,0.0
20240812,42.237,11.954,17.0
20240727,42.268,11.973,0.0
20240812,42.268,11.973,17.800001
20240727,39.664,12.017,2.8
20240812,39.664,12.017,167.8
20240727,39.692,12.002,2.8
20240812,39.692,12.002,167.8
20240727,39.741,12.001,2.8
20240812,39.741,12.001,155.50002
20240727,39.791,12.001,2.0
20240812,39.791,12.001,145.0
20240727,39.841,12.001,1.2
20240812,39.841,12.001,134.9
20240727,39.891,12.001,1.1
20240812,39.891,12.001,117.299995
20240727,39.941,12.001,0.5
20240812,39.941,12.001,107.899994
20240727,39.991,12.001,0.0
20240812,39.991,12.001,96.399994
20240727,40.041,12.001,0.0
20240812,40.041,12.001,95.799995
20240727,40.091,12.001,0.0
20240812,40.091,12.001,93.3
20240727,40.141,12.001,0.0
20240812,40.141,12.001,90.799995
20240727,40.191,12.001,0.0
20240812,40.191,12.001,89.799995
20240727,40.241,12.001,0.0
20240812,40.241,12.001,88.49999
20240727,40.291,12.001,0.0
20240812,40.291,12.001,84.100006
20240727,40.341,12.001,0.0
20240812,40.341,12.001,86.9
20240727,40.391,12.001,0.0
20240812,40.391,12.001,83.4
20240727,40.441,12.001,0.0
20240812,40.441,12.001,74.6
20240727,40.491,12.001,0.0
20240812,40.491,12.001,71.399994
20240727,40.541,12.001,0.0
20240812,40.541,12.001,67.2
20240727,40.591,12.001,0.0
20240812,40.591,12.001,65.0
20240727,40.641,12.001,0.0
20240812,40.641,12.001,60.3
20240727,40.691,12.001,0.0
20240812,40.691,12.001,58.8
20240727,40.741,12.001,0.0
20240812,40.741,12.001,52.399998
20240727,40.791,12.001,0.0
20240812,40.791,12.001,46.3
20240727,40.841,12.001,0.0
20240812,40.841,12.001,43.8
20240727,40.891,12.001,0.0
20240812,40.891,12.001,40.799995
20240727,40.941,12.001,0.0
20240812,40.941,12.001,35.8
20240727,40.991,12.001,0.0
20240812,40.991,12.001,34.4
20240727,41.041,12.001,0.0
20240812,41.041,12.001,34.0
20240727,41.091,12.001,0.0
20240812,41.091,12.001,32.9
20240727,41.141,12.001,0.0
20240812,41.141,12.001,34.1
20240727,41.191,12.001,0.0
20240812,41.191,12.001,32.8
20240727,41.241,12.001,0.0
20240812,41.241,12.001,33.2
20240727,41.291,12.001,0.0
20240812,41.291,12.001,32.2
20240727,41.341,12.001,0.0
20240812,41.341,12.001,29.2
20240727,41.391,12.001,0.0
20240812,41.391,12.001,23.4
20240727,41.441,12.001,0.0
20240812,41.441,12.001,23.7
20240727,41.491,12.001,0.0
20240812,41.491,12.001,24.400002
20240727,41.541,12.001,0.0
20240812,41.541,12.001,27.9
20240727,41.591,12.001,0.0
20240812,41.591,12.001,30.5
20240727,41.641,12.001,0.0
20240812,41.641,12.001,29.6
20240727,41.691,12.001,0.0
20240812,41.691,12.001,26.1
20240727,41.741,12.001,0.0
20240812,41.741,12.001,23.2
20240727,41.791,12.001,0.0
20240812,41.791,12.001,19.7
20240727,41.841,12.001,0.0
20240812,41.841,12.001,19.400002
20240727,41.891,12.001,0.0
20240812,41.891,12.001,18.900002
20240727,41.941,12.001,0.0
20240812,41.941,12.001,21.1
20240727,41.991,12.001,0.0
20240812,41.991,12.001,21.099998
20240727,42.041,12.001,0.0
20240812,42.041,12.001,20.699999
20240727,42.091,12.001,0.0
20240812,42.091,12.001,21.0
20240727,42.141,12.001,0.0
20240812,42.141,12.001,18.0
20240727,42.191,12.001,0.0
20240812,42.191,12.001,17.4
20240727,42.241,12.001,0.0
20240812,42.241,12.001,16.8
20240727,42.282,12.008,0.0
20240812,42.282,12.008,21.0
20240727,39.658,12.056,2.1
20240812,39.658,12.056,166.7
20240727,39.691,12.051,2.1
20240812,39.691,12.051,166.7
20240727,39.741,12.051,2.1
20240812,39.741,12.051,161.6
20240727,39.791,12.051,2.0
20240812,39.791,12.051,145.4
20240727,39.841,12.051,1.8
20240812,39.841,12.051,138.79999
20240727,39.891,12.051,1.1
20240812,39.891,12.051,118.89999
20240727,39.941,12.051,1.1
20240812,39.941,12.051,112.8
20240727,39.991,12.051,0.5
20240812,39.991,12.051,100.59999
20240727,40.041,12.051,0.0
20240812,40.041,12.051,96.00001
20240727,40.091,12.051,0.0
20240812,40.091,12.051,97.299995
20240727,40.141,12.051,0.0
20240812,40.141,12.051,97.1
20240727,40.191,12.051,0.0
20240812,40.191,12.051,94.1
20240727,40.241,12.051,0.0
20240812,40.241,12.051,85.2
20240727,40.291,12.051,0.0
20240812,40.291,12.051,84.399994
20240727,40.341,12.051,0.0
20240812,40.341,12.051,85.5
20240727,40.391,12.051,0.0
20240812,40.391,12.051,79.5
20240727,40.441,12.051,0.0
20240812,40.441,12.051,73.8
20240727,40.491,12.051,0.0
20240812,40.491,12.051,72.799995
20240727,40.541,12.051,0.0
20240812,40.541,12.051,70.3
20240727,40.591,12.051,0.0
20240812,40.591,12.051,69.5
20240727,40.641,12.051,0.0
20240812,40.641,12.051,61.399998
20240727,40.691,12.051,0.0
20240812,40.691,12.051,57.499992
20240727,40.741,12.051,0.0
20240812,40.741,12.051,53.6
20240727,40.791,12.051,0.0
20240812,40.791,12.051,47.5
20240727,40.841,12.051,0.0
20240812,40.841,12.051,45.399998
20240727,40.891,12.051,0.0
20240812,40.891,12.051,40.999996
20240727,40.941,12.051,0.0
20240812,40.941,12.051,36.0
20240727,40.991,12.051,0.0
20240812,40.991,12.051,34.099995
20240727,41.041,12.051,0.0
20240812,41.041,12.051,33.5
20240727,41.091,12.051,0.0
20240812,41.091,12.051,35.5
20240727,41.141,12.051,0.0
20240812,41.141,12.051,34.799995
20240727,41.191,12.051,0.0
20240812,41.191,12.051,34.499996
20240727,41.241,12.051,0.0
20240812,41.241,12.051,33.600002
20240727,41.291,12.051,0.0
20240812,41.291,12.051,30.100002
20240727,41.341,12.051,0.0
20240812,41.341,12.051,26.9
20240727,41.391,12.051,0.0
20240812,41.391,12.051,24.299997
20240727,41.441,12.051,0.0
20240812,41.441,12.051,24.599998
20240727,41.491,12.051,0.0
20240812,41.491,12.051,25.199999
20240727,41.541,12.051,0.0
20240812,41.541,12.051,27.500002
20240727,41.591,12.051,0.0
20240812,41.591,12.051,27.899998
20240727,41.641,12.051,0.0
20240812,41.641,12.051,28.300001
20240727,41.691,12.051,0.0
20240812,41.691,12.051,23.9
20240727,41.741,12.051,0.0
20240812,41.741,12.051,22.199999
20240727,41.791,12.051,0.0
20240812,41.791,12.051,19.000002
20240727,41.841,12.051,0.0
20240812,41.841,12.051,18.300001
20240727,41.891,12.051,0.0
20240812,41.891,12.051,17.300001
20240727,41.941,12.051,0.0
20240812,41.941,12.051,17.9
20240727,41.991,12.051,0.0
20240812,41.991,12.051,18.300001
20240727,42.041,12.051,0.0
20240812,42.041,12.051,18.2
20240727,42.091,12.051,0.0
20240812,42.091,12.051,17.9
20240727,42.141,12.051,0.0
20240812,42.141,12.051,15.400001
20240727,42.191,12.051,0.0
20240812,42.191,12.051,16.199999
20240727,42.241,12.051,0.0
20240812,42.241,12.051,17.8
20240727,42.291,12.051,0.0
20240812,42.291,12.051,21.2
20240727,42.327,12.06,0.0
20240812,42.327,12.06,18.3
20240727,39.651,12.103,3.4
20240812,39.651,12.103,174.90001
20240727,39.691,12.101,3.5
20240812,39.691,12.101,183.1
20240727,39.741,12.101,2.0
20240812,39.741,12.101,159.00002
20240727,39.791,12.101,1.8
20240812,39.791,12.101,146.1
20240727,39.841,12.101,1.8
20240812,39.841,12.101,131.9
20240727,39.891,12.101,1.6
20240812,39.891,12.101,119.899994
20240727,39.941,12.101,1.0
20240812,39.941,12.101,111.100006
20240727,39.991,12.101,1.0
20240812,39.991,12.101,107.70001
20240727,40.041,12.101,0.5
20240812,40.041,12.101,100.40001
20240727,40.091,12.101,0.5
20240812,40.091,12.101,98.200005
20240727,40.141,12.101,0.0
20240812,40.141,12.101,93.899994
20240727,40.191,12.101,0.0
20240812,40.191,12.101,98.9
20240727,40.241,12.101,0.0
20240812,40.241,12.101,96.4
20240727,40.291,12.101,0.0
20240812,40.291,12.101,92.000015
20240727,40.341,12.101,0.0
20240812,40.341,12.101,83.99999
20240727,40.391,12.101,0.0
20240812,40.391,12.101,80.9
20240727,40.441,12.101,0.0
20240812,40.441,12.101,76.9
20240727,40.491,12.101,0.0
20240812,40.491,12.101,75.799995
20240727,40.541,12.101,0.0
20240812,40.541,12.101,71.6
20240727,40.591,12.101,0.0
20240812,40.591,12.101,67.200005
20240727,40.641,12.101,0.0
20240812,40.641,12.101,61.099995
20240727,40.691,12.101,0.0
20240812,40.691,12.101,57.2
20240727,40.741,12.101,0.0
20240812,40.741,12.101,57.000008
20240727,40.791,12.101,0.0
20240812,40.791,12.101,51.0
20240727,40.841,12.101,0.0
20240812,40.841,12.101,47.999996
20240727,40.891,12.101,0.3
20240812,40.891,12.101,44.899998
20240727,40.941,12.101,0.3
20240812,40.941,12.101,39.5
20240727,40.991,12.101,0.3
20240812,40.991,12.101,37.8
20240727,41.041,12.101,0.0
20240812,41.041,12.101,35.6
20240727,41.091,12.101,0.0
20240812,41.091,12.101,36.4
20240727,41.141,12.101,0.0
20240812,41.141,12.101,35.7
20240727,41.191,12.101,0.0
20240812,41.191,12.101,34.899998
20240727,41.241,12.101,0.0
20240812,41.241,12.101,32.500004
20240727,41.291,12.101,0.0
20240812,41.291,12.101,31.799995
20240727,41.341,12.101,0.0
20240812,41.341,12.101,33.0
20240727,41.391,12.101,0.0
20240812,41.391,12.101,24.400002
20240727,41.441,12.101,0.0
20240812,41.441,12.101,21.800001
20240727,41.491,12.101,0.0
20240812,41.491,12.101,21.000002
20240727,41.541,12.101,0.0
20240812,41.541,12.101,21.8
20240727,41.591,12.101,0.0
20240812,41.591,12.101,19.5
20240727,41.641,12.101,0.0
20240812,41.641,12.101,18.900002
20240727,41.691,12.101,0.0
20240812,41.691,12.101,18.8
20240727,41.741,12.101,0.0
20240812,41.741,12.101,16.8
20240727,41.791,12.101,0.0
20240812,41.791,12.101,15.1
20240727,41.841,12.101,0.0
20240812,41.841,12.101,14.4
20240727,41.891,12.101,0.0
20240812,41.891,12.101,14.599999
20240727,41.941,12.101,0.0
20240812,41.941,12.101,14.599999
20240727,41.991,12.101,0.0
20240812,41.991,12.101,14.700001
20240727,42.041,12.101,0.0
20240812,42.041,12.101,15.5
20240727,42.091,12.101,0.0
20240812,42.091,12.101,16.7
20240727,42.141,12.101,0.0
20240812,42.141,12.101,15.399999
20240727,42.191,12.101,0.0
20240812,42.191,12.101,16.1
20240727,42.241,12.101,0.0
20240812,42.241,12.101,17.4
20240727,42.291,12.101,0.0
20240812,42.291,12.101,16.4
20240727,42.339,12.102,0.0
20240812,42.339,12.102,17.4
20240727,42.372,12.118,0.0
20240812,42.372,12.118,17.3
20240727,39.644,12.152,1.3
20240812,39.644,12.152,170.1
20240727,39.691,12.151,2.2
20240812,39.691,12.151,184.60002
20240727,39.741,12.151,2.0
20240812,39.741,12.151,160.3
20240727,39.791,12.151,1.8
20240812,39.791,12.151,145.6
20240727,39.841,12.151,1.7
20240812,39.841,12.151,135.9
20240727,39.891,12.151,1.1
20240812,39.891,12.151,124.6
20240727,39.941,12.151,1.0
20240812,39.941,12.151,115.799995
20240727,39.991,12.151,1.0
20240812,39.991,12.151,109.2
20240727,40.041,12.151,1.0
20240812,40.041,12.151,105.3
20240727,40.091,12.151,0.5
20240812,40.091,12.151,102.59999
20240727,40.141,12.151,0.0
20240812,40.141,12.151,100.200005
20240727,40.191,12.151,0.0
20240812,40.191,12.151,95.0
20240727,40.241,12.151,0.0
20240812,40.241,12.151,95.700005
20240727,40.291,12.151,0.0
20240812,40.291,12.151,89.99999
20240727,40.341,12.151,0.0
20240812,40.341,12.151,86.30001
20240727,40.391,12.151,0.0
20240812,40.391,12.151,82.2
20240727,40.441,12.151,0.0
20240812,40.441,12.151,80.7
20240727,40.491,12.151,0.0
20240812,40.491,12.151,78.0
20240727,40.541,12.151,0.0
20240812,40.541,12.151,76.6
20240727,40.591,12.151,0.0
20240812,40.591,12.151,69.3
20240727,40.641,12.151,0.3
20240812,40.641,12.151,61.400005
20240727,40.691,12.151,0.3
20240812,40.691,12.151,60.999996
20240727,40.741,12.151,0.4
20240812,40.741,12.151,61.2
20240727,40.791,12.151,0.3
20240812,40.791,12.151,52.6
20240727,40.841,12.151,0.0
20240812,40.841,12.151,49.499996
20240727,40.891,12.151,0.0
20240812,40.891,12.151,49.099995
20240727,40.941,12.151,0.0
20240812,40.941,12.151,45.9
20240727,40.991,12.151,0.0
20240812,40.991,12.151,41.2
20240727,41.041,12.151,0.0
20240812,41.041,12.151,38.0
20240727,41.091,12.151,0.0
20240812,41.091,12.151,38.0
20240727,41.141,12.151,0.0
20240812,41.141,12.151,36.699997
20240727,41.191,12.151,0.0
20240812,41.191,12.151,34.7
20240727,41.241,12.151,0.0
20240812,41.241,12.151,28.400002
20240727,41.291,12.151,0.0
20240812,41.291,12.151,27.7
20240727,41.341,12.151,0.0
20240812,41.341,12.151,30.0
20240727,41.391,12.151,0.0
20240812,41.391,12.151,24.099998
20240727,41.441,12.151,0.0
20240812,41.441,12.151,19.6
20240727,41.491,12.151,0.0
20240812,41.491,12.151,18.800001
20240727,41.541,12.151,0.0
20240812,41.541,12.151,18.3
20240727,41.591,12.151,0.0
20240812,41.591,12.151,18.0
20240727,41.641,12.151,0.0
20240812,41.641,12.151,19.0
20240727,41.691,12.151,0.0
20240812,41.691,12.151,18.5
20240727,41.741,12.151,0.3
20240812,41.741,12.151,16.099998
20240727,41.791,12.151,0.3
20240812,41.791,12.151,15.099999
20240727,41.841,12.151,0.0
20240812,41.841,12.151,14.1
20240727,41.891,12.151,0.0
20240812,41.891,12.151,14.700001
20240727,41.941,12.151,0.0
20240812,41.941,12.151,14.5
20240727,41.991,12.151,0.0
20240812,41.991,12.151,15.299999
20240727,42.041,12.151,0.0
20240812,42.041,12.151,15.2
20240727,42.091,12.151,0.0
20240812,42.091,12.151,14.599999
20240727,42.141,12.151,0.0
20240812,42.141,12.151,13.900001
20240727,42.191,12.151,0.0
20240812,42.191,12.151,13.599999
20240727,42.241,12.151,0.0
20240812,42.241,12.151,13.9
20240727,42.291,12.151,0.0
20240812,42.291,12.151,15.9
20240727,42.341,12.151,0.0
20240812,42.341,12.151,15.3
20240727,42.386,12.155,0.0
20240812,42.386,12.155,15.0
20240727,42.422,12.171,0.0
20240812,42.422,12.171,14.2
20240727,39.616,12.195,0.0
20240812,39.616,12.195,169.79997
20240727,39.642,12.201,0.0
20240812,39.642,12.201,172.6
20240727,39.691,12.201,0.8
20240812,39.691,12.201,194.59999
20240727,39.741,12.201,2.0
20240812,39.741,12.201,159.49998
20240727,39.791,12.201,1.2
20240812,39.791,12.201,149.7
20240727,39.841,12.201,1.2
20240812,39.841,12.201,141.00002
20240727,39.891,12.201,1.1
20240812,39.891,12.201,125.899994
20240727,39.941,12.201,1.0
20240812,39.941,12.201,121.7
20240727,39.991,12.201,0.5
20240812,39.991,12.201,115.1
20240727,40.041,12.201,0.5
20240812,40.041,12.201,110.3
20240727,40.091,12.201,0.5
20240812,40.091,12.201,102.799995
20240727,40.141,12.201,0.0
20240812,40.141,12.201,101.6
20240727,40.191,12.201,0.0
20240812,40.191,12.201,94.399994
20240727,40.241,12.201,0.0
20240812,40.241,12.201,93.200005
20240727,40.291,12.201,0.0
20240812,40.291,12.201,89.90001
20240727,40.341,12.201,0.0
20240812,40.341,12.201,89.2
20240727,40.391,12.201,0.0
20240812,40.391,12.201,83.8
20240727,40.441,12.201,0.0
20240812,40.441,12.201,83.9
20240727,40.491,12.201,0.0
20240812,40.491,12.201,80.700005
20240727,40.541,12.201,0.0
20240812,40.541,12.201,79.3
20240727,40.591,12.201,0.0
20240812,40.591,12.201,69.7
20240727,40.641,12.201,0.4
20240812,40.641,12.201,67.4
20240727,40.691,12.201,0.4
20240812,40.691,12.201,64.799995
20240727,40.741,12.201,0.7
20240812,40.741,12.201,62.5
20240727,40.791,12.201,0.3
20240812,40.791,12.201,54.6
20240727,40.841,12.201,0.3
20240812,40.841,12.201,51.399998
20240727,40.891,12.201,0.0
20240812,40.891,12.201,53.9
20240727,40.941,12.201,0.0
20240812,40.941,12.201,47.399998
20240727,40.991,12.201,0.0
20240812,40.991,12.201,44.799995
20240727,41.041,12.201,0.0
20240812,41.041,12.201,41.5
20240727,41.091,12.201,0.3
20240812,41.091,12.201,38.699997
20240727,41.141,12.201,0.3
20240812,41.141,12.201,36.500004
20240727,41.191,12.201,0.3
20240812,41.191,12.201,32.000004
20240727,41.241,12.201,0.3
20240812,41.241,12.201,29.100002
20240727,41.291,12.201,0.3
20240812,41.291,12.201,27.6
20240727,41.341,12.201,0.3
20240812,41.341,12.201,25.6
20240727,41.391,12.201,0.0
20240812,41.391,12.201,20.3
20240727,41.441,12.201,0.0
20240812,41.441,12.201,17.3
20240727,41.491,12.201,0.0
20240812,41.491,12.201,16.6
20240727,41.541,12.201,0.3
20240812,41.541,12.201,17.300001
20240727,41.591,12.201,0.4
20240812,41.591,12.201,18.099998
20240727,41.641,12.201,0.5
20240812,41.641,12.201,19.999996
20240727,41.691,12.201,0.3
20240812,41.691,12.201,18.199999
20240727,41.741,12.201,0.3
20240812,41.741,12.201,16.6
20240727,41.791,12.201,0.3
20240812,41.791,12.201,15.8
20240727,41.841,12.201,0.4
20240812,41.841,12.201,15.400001
20240727,41.891,12.201,0.0
20240812,41.891,12.201,16.099998
20240727,41.941,12.201,0.0
20240812,41.941,12.201,16.500002
20240727,41.991,12.201,0.0
20240812,41.991,12.201,16.300001
20240727,42.041,12.201,0.0
20240812,42.041,12.201,16.4
20240727,42.091,12.201,0.0
20240812,42.091,12.201,18.0
20240727,42.141,12.201,0.0
20240812,42.141,12.201,16.9
20240727,42.191,12.201,0.0
20240812,42.191,12.201,14.099999
20240727,42.241,12.201,0.0
20240812,42.241,12.201,14.3
20240727,42.291,12.201,0.0
20240812,42.291,12.201,14.5
20240727,42.341,12.201,0.0
20240812,42.341,12.201,14.1
20240727,42.391,12.201,0.0
20240812,42.391,12.201,13.900001
20240727,42.436,12.205,0.0
20240812,42.436,12.205,14.299999
20240727,42.468,12.223,0.0
20240812,42.468,12.223,12.5
20240727,39.644,12.25,0.0
20240812,39.644,12.25,174.5
20240727,39.691,12.251,0.0
20240812,39.691,12.251,184.09998
20240727,39.741,12.251,0.0
20240812,39.741,12.251,164.4
20240727,39.791,12.251,0.0
20240812,39.791,12.251,150.4
20240727,39.841,12.251,0.0
20240812,39.841,12.251,148.3
20240727,39.891,12.251,0.0
20240812,39.891,12.251,133.09999
20240727,39.941,12.251,0.0
20240812,39.941,12.251,127.100006
20240727,39.991,12.251,0.0
20240812,39.991,12.251,121.6
20240727,40.041,12.251,0.0
20240812,40.041,12.251,118.3
20240727,40.091,12.251,0.0
20240812,40.091,12.251,111.2
20240727,40.141,12.251,0.0
20240812,40.141,12.251,107.5
20240727,40.191,12.251,0.0
20240812,40.191,12.251,99.90001
20240727,40.241,12.251,0.0
20240812,40.241,12.251,98.3
20240727,40.291,12.251,0.0
20240812,40.291,12.251,92.0
20240727,40.341,12.251,0.0
20240812,40.341,12.251,92.9
20240727,40.391,12.251,0.0
20240812,40.391,12.251,93.5
20240727,40.441,12.251,0.0
20240812,40.441,12.251,89.700005
20240727,40.491,12.251,0.0
20240812,40.491,12.251,88.5
20240727,40.541,12.251,0.0
20240812,40.541,12.251,79.1
20240727,40.591,12.251,0.4
20240812,40.591,12.251,78.5
20240727,40.641,12.251,0.8
20240812,40.641,12.251,77.2
20240727,40.691,12.251,0.8
20240812,40.691,12.251,70.30001
20240727,40.741,12.251,0.8
20240812,40.741,12.251,65.0
20240727,40.791,12.251,0.3
20240812,40.791,12.251,58.899998
20240727,40.841,12.251,0.4
20240812,40.841,12.251,55.999996
20240727,40.891,12.251,0.0
20240812,40.891,12.251,52.500004
20240727,40.941,12.251,0.0
20240812,40.941,12.251,45.0
20240727,40.991,12.251,0.0
20240812,40.991,12.251,44.599995
20240727,41.041,12.251,0.0
20240812,41.041,12.251,44.2
20240727,41.091,12.251,0.0
20240812,41.091,12.251,39.199993
20240727,41.141,12.251,0.0
20240812,41.141,12.251,35.899998
20240727,41.191,12.251,0.5
20240812,41.191,12.251,33.8
20240727,41.241,12.251,0.2
20240812,41.241,12.251,29.1
20240727,41.291,12.251,0.2
20240812,41.291,12.251,24.1
20240727,41.341,12.251,0.0
20240812,41.341,12.251,22.2
20240727,41.391,12.251,0.5
20240812,41.391,12.251,19.300001
20240727,41.441,12.251,0.4
20240812,41.441,12.251,17.8
20240727,41.491,12.251,0.2
20240812,41.491,12.251,16.599998
20240727,41.541,12.251,1.1
20240812,41.541,12.251,20.800001
20240727,41.591,12.251,1.1
20240812,41.591,12.251,21.900002
20240727,41.641,12.251,1.3
20240812,41.641,12.251,22.4
20240727,41.691,12.251,1.6
20240812,41.691,12.251,20.6
20240727,41.741,12.251,1.6
20240812,41.741,12.251,19.400002
20240727,41.791,12.251,1.7
20240812,41.791,12.251,16.8
20240727,41.841,12.251,1.2
20240812,41.841,12.251,15.100001
20240727,41.891,12.251,1.4
20240812,41.891,12.251,14.699999
20240727,41.941,12.251,1.3
20240812,41.941,12.251,13.700001
20240727,41.991,12.251,1.3
20240812,41.991,12.251,14.400002
20240727,42.041,12.251,1.2
20240812,42.041,12.251,13.900002
20240727,42.091,12.251,1.4
20240812,42.091,12.251,12.900001
20240727,42.141,12.251,2.0
20240812,42.141,12.251,13.4
20240727,42.191,12.251,1.2
20240812,42.191,12.251,13.999999
20240727,42.241,12.251,1.2
20240812,42.241,12.251,14.599999
20240727,42.291,12.251,2.2
20240812,42.291,12.251,14.599998
20240727,42.341,12.251,0.0
20240812,42.341,12.251,12.6
20240727,42.391,12.251,0.0
20240812,42.391,12.251,12.400001
20240727,42.441,12.251,0.0
20240812,42.441,12.251,11.200001
20240727,42.475,12.256,0.0
20240812,42.475,12.256,11.200001
20240727,39.649,12.3,0.0
20240812,39.649,12.3,181.79999
20240727,39.691,12.301,0.0
20240812,39.691,12.301,189.0
20240727,39.741,12.301,0.0
20240812,39.741,12.301,170.1
20240727,39.791,12.301,0.0
20240812,39.791,12.301,154.90001
20240727,39.841,12.301,0.0
20240812,39.841,12.301,146.3
20240727,39.891,12.301,0.0
20240812,39.891,12.301,134.29999
20240727,39.941,12.301,0.0
20240812,39.941,12.301,134.09999
20240727,39.991,12.301,0.0
20240812,39.991,12.301,133.99998
20240727,40.041,12.301,0.0
20240812,40.041,12.301,123.3
20240727,40.091,12.301,0.0
20240812,40.091,12.301,117.50001
20240727,40.141,12.301,0.0
20240812,40.141,12.301,109.200005
20240727,40.191,12.301,0.0
20240812,40.191,12.301,103.00001
20240727,40.241,12.301,0.0
20240812,40.241,12.301,97.5
20240727,40.291,12.301,0.0
20240812,40.291,12.301,94.1
20240727,40.341,12.301,0.0
20240812,40.341,12.301,93.4
20240727,40.391,12.301,0.0
20240812,40.391,12.301,90.299995
20240727,40.441,12.301,0.0
20240812,40.441,12.301,88.00001
20240727,40.491,12.301,0.4
20240812,40.491,12.301,86.299995
20240727,40.541,12.301,0.4
20240812,40.541,12.301,82.600006
20240727,40.591,12.301,0.8
20240812,40.591,12.301,82.3
20240727,40.641,12.301,0.8
20240812,40.641,12.301,78.6
20240727,40.691,12.301,0.8
20240812,40.691,12.301,75.700005
20240727,40.741,12.301,1.1
20240812,40.741,12.301,69.899994
20240727,40.791,12.301,0.7
20240812,40.791,12.301,60.8
20240727,40.841,12.301,0.8
20240812,40.841,12.301,55.399998
20240727,40.891,12.301,1.0
20240812,40.891,12.301,53.400005
20240727,40.941,12.301,0.0
20240812,40.941,12.301,45.39999
20240727,40.991,12.301,0.0
20240812,40.991,12.301,43.8
20240727,41.041,12.301,0.0
20240812,41.041,12.301,43.600002
20240727,41.091,12.301,0.0
20240812,41.091,12.301,37.300003
20240727,41.141,12.301,0.0
20240812,41.141,12.301,34.899998
20240727,41.191,12.301,0.5
20240812,41.191,12.301,33.399998
20240727,41.241,12.301,0.2
20240812,41.241,12.301,27.700003
20240727,41.291,12.301,0.2
20240812,41.291,12.301,25.199999
20240727,41.341,12.301,0.2
20240812,41.341,12.301,21.099998
20240727,41.391,12.301,0.4
20240812,41.391,12.301,21.3
20240727,41.441,12.301,0.3
20240812,41.441,12.301,20.2
20240727,41.491,12.301,0.5
20240812,41.491,12.301,18.0
20240727,41.541,12.301,1.3
20240812,41.541,12.301,22.9
20240727,41.591,12.301,1.5
20240812,41.591,12.301,21.4
20240727,41.641,12.301,2.0
20240812,41.641,12.301,21.599998
20240727,41.691,12.301,1.8
20240812,41.691,12.301,24.4
20240727,41.741,12.301,1.9
20240812,41.741,12.301,22.4
20240727,41.791,12.301,2.7
20240812,41.791,12.301,19.0
20240727,41.841,12.301,1.9
20240812,41.841,12.301,15.5
20240727,41.891,12.301,2.0
20240812,41.891,12.301,13.7
20240727,41.941,12.301,1.9
20240812,41.941,12.301,13.7
20240727,41.991,12.301,1.5
20240812,41.991,12.301,13.699999
20240727,42.041,12.301,1.7
20240812,42.041,12.301,12.9
20240727,42.091,12.301,1.9
20240812,42.091,12.301,12.199999
20240727,42.141,12.301,2.6
20240812,42.141,12.301,12.700001
20240727,42.191,12.301,2.7
20240812,42.191,12.301,13.2
20240727,42.241,12.301,2.6
20240812,42.241,12.301,13.099998
20240727,42.291,12.301,2.4
20240812,42.291,12.301,11.199999
20240727,42.341,12.301,2.2
20240812,42.341,12.301,10.3
20240727,42.391,12.301,0.0
20240812,42.391,12.301,11.999999
20240727,42.441,12.301,2.3
20240812,42.441,12.301,13.0
20240727,42.484,12.304,1.3
20240812,42.484,12.304,14.1
20240727,42.516,12.326,2.5
20240812,42.516,12.326,9.299999
20240727,39.65,12.351,0.0
20240812,39.65,12.351,189.5
20240727,39.691,12.351,0.0
20240812,39.691,12.351,193.09999
20240727,39.741,12.351,0.0
20240812,39.741,12.351,178.3
20240727,39.791,12.351,0.0
20240812,39.791,12.351,159.50002
20240727,39.841,12.351,0.0
20240812,39.841,12.351,147.5
20240727,39.891,12.351,0.0
20240812,39.891,12.351,138.19998
20240727,39.941,12.351,0.0
20240812,39.941,12.351,133.40001
20240727,39.991,12.351,0.0
20240812,39.991,12.351,135.89998
20240727,40.041,12.351,0.0
20240812,40.041,12.351,123.49999
20240727,40.091,12.351,0.0
